id,Country,Amount
831730,DE,89
831731,FR,11
831732,UK,561
831733,FR,642
831734,UK,539
831735,FR,410
831736,DE,888
831737,UK,467
831738,DE,648
831739,UK,702
831740,UK,605
831741,UK,749
831742,UK,428
831743,UK,254
831744,DE,716
831745,FR,429
831746,UK,962
831747,FR,273
831748,FR,625
831749,UK,13
831750,DE,453
831751,DE,63
831752,FR,277
831753,FR,263
831754,UK,371
831755,FR,347
831756,FR,307
831757,FR,763
831758,FR,141
831759,UK,368
831760,DE,605
831761,UK,945
831762,DE,216
831763,DE,17
831764,DE,848
831765,DE,336
831766,FR,567
831767,DE,866
831768,FR,691
831769,UK,652
831770,FR,470
831771,FR,480
831772,UK,305
831773,DE,226
831774,FR,525
831775,FR,876
831776,UK,64
831777,UK,344
831778,UK,413
831779,DE,52
831780,FR,891
831781,FR,755
831782,FR,771
831783,FR,857
831784,DE,746
831785,DE,508
831786,UK,898
831787,DE,680
831788,UK,534
831789,UK,10
831790,FR,516
831791,UK,90
831792,UK,317
831793,UK,505
831794,FR,747
831795,UK,928
831796,UK,888
831797,FR,636
831798,FR,920
831799,UK,630
831800,FR,852
831801,FR,791
831802,FR,149
831803,FR,824
831804,UK,873
831805,FR,848
831806,UK,804
831807,DE,133
831808,DE,120
831809,DE,81
831810,DE,471
831811,UK,717
831812,DE,226
831813,DE,358
831814,UK,122
831815,UK,822
831816,DE,551
831817,DE,351
831818,FR,852
831819,UK,665
831820,DE,463
831821,FR,17
831822,FR,506
831823,FR,790
831824,DE,42
831825,UK,948
831826,UK,73
831827,FR,292
831828,UK,539
831829,UK,273
831830,UK,206
831831,UK,290
831832,UK,327
831833,DE,707
831834,DE,34
831835,UK,86
831836,FR,550
831837,UK,248
831838,DE,85
831839,UK,36
831840,UK,306
831841,FR,312
831842,FR,783
831843,DE,596
831844,UK,864
831845,FR,439
831846,DE,493
831847,FR,471
831848,FR,195
831849,FR,523
831850,FR,622
831851,FR,938
831852,UK,810
831853,UK,625
831854,FR,833
831855,DE,840
831856,UK,635
831857,DE,411
831858,DE,844
831859,FR,298
831860,UK,263
831861,UK,504
831862,UK,830
831863,UK,342
831864,DE,863
831865,UK,7
831866,DE,898
831867,FR,336
831868,UK,431
831869,FR,270
831870,UK,470
831871,UK,965
831872,UK,36
831873,UK,772
831874,FR,839
831875,UK,602
831876,UK,640
831877,UK,843
831878,DE,285
831879,UK,956
831880,UK,355
831881,DE,145
831882,DE,967
831883,UK,721
831884,UK,996
831885,DE,554
831886,UK,211
831887,FR,514
831888,DE,651
831889,DE,411
831890,DE,286
831891,DE,159
831892,UK,193
831893,UK,713
831894,UK,277
831895,DE,21
831896,FR,571
831897,FR,775
831898,DE,138
831899,DE,742
831900,UK,564
831901,FR,870
831902,UK,316
831903,UK,967
831904,DE,719
831905,DE,803
831906,UK,700
831907,UK,64
831908,FR,784
831909,FR,344
831910,FR,351
831911,DE,441
831912,FR,597
831913,UK,511
831914,DE,928
831915,DE,246
831916,DE,266
831917,DE,377
831918,FR,37
831919,UK,623
831920,UK,353
831921,DE,952
831922,FR,504
831923,FR,345
831924,DE,791
831925,UK,851
831926,FR,764
831927,FR,289
831928,DE,620
831929,DE,460
831930,DE,123
831931,UK,506
831932,DE,908
831933,FR,726
831934,DE,820
831935,UK,726
831936,FR,420
831937,FR,824
831938,FR,839
831939,UK,166
831940,UK,102
831941,UK,895
831942,UK,600
831943,UK,436
831944,DE,19
831945,DE,617
831946,FR,486
831947,DE,784
831948,FR,486
831949,UK,951
831950,UK,93
831951,DE,765
831952,FR,12
831953,FR,414
831954,DE,255
831955,UK,423
831956,FR,791
831957,DE,161
831958,FR,933
831959,DE,747
831960,UK,515
831961,UK,794
831962,DE,106
831963,FR,676
831964,FR,660
831965,UK,362
831966,FR,294
831967,DE,277
831968,UK,379
831969,FR,419
831970,FR,33
831971,FR,638
831972,UK,873
831973,DE,106
831974,UK,385
831975,DE,394
831976,DE,911
831977,FR,250
831978,UK,520
831979,UK,646
831980,DE,106
831981,UK,407
831982,UK,171
831983,DE,56
831984,FR,852
831985,FR,438
831986,DE,179
831987,UK,955
831988,FR,937
831989,DE,4
831990,FR,570
831991,DE,946
831992,UK,841
831993,FR,240
831994,FR,198
831995,DE,221
831996,DE,63
831997,DE,366
831998,DE,999
831999,DE,666
832000,DE,861
832001,UK,668
832002,UK,206
832003,UK,756
832004,DE,825
832005,DE,908
832006,FR,559
832007,DE,248
832008,FR,959
832009,FR,611
832010,UK,732
832011,DE,24
832012,UK,232
832013,DE,951
832014,DE,188
832015,DE,441
832016,DE,740
832017,UK,199
832018,UK,169
832019,UK,685
832020,FR,9
832021,FR,254
832022,DE,863
832023,UK,944
832024,DE,815
832025,FR,454
832026,UK,853
832027,DE,340
832028,UK,18
832029,UK,844
832030,FR,562
832031,DE,759
832032,UK,523
832033,UK,219
832034,DE,785
832035,DE,417
832036,UK,657
832037,FR,948
832038,UK,263
832039,FR,869
832040,DE,583
832041,UK,544
832042,FR,651
832043,DE,873
832044,FR,609
832045,FR,182
832046,UK,431
832047,DE,947
832048,DE,915
832049,FR,825
832050,DE,800
832051,DE,750
832052,UK,808
832053,FR,578
832054,DE,847
832055,UK,831
832056,UK,125
832057,DE,547
832058,UK,908
832059,DE,91
832060,UK,653
832061,FR,711
832062,FR,578
832063,DE,172
832064,FR,572
832065,DE,624
832066,FR,822
832067,FR,103
832068,FR,407
832069,UK,970
832070,UK,708
832071,DE,578
832072,UK,483
832073,UK,653
832074,UK,889
832075,FR,129
832076,UK,751
832077,UK,537
832078,FR,714
832079,DE,427
832080,FR,923
832081,DE,723
832082,DE,600
832083,FR,542
832084,UK,286
832085,FR,642
832086,FR,999
832087,UK,546
832088,DE,531
832089,DE,481
832090,DE,35
832091,UK,14
832092,UK,470
832093,UK,201
832094,FR,414
832095,DE,591
832096,FR,274
832097,DE,215
832098,FR,719
832099,UK,707
832100,FR,835
832101,UK,853
832102,DE,723
832103,DE,672
832104,FR,789
832105,UK,971
832106,UK,106
832107,DE,455
832108,UK,293
832109,FR,604
832110,UK,501
832111,UK,380
832112,DE,364
832113,DE,708
832114,FR,453
832115,UK,370
832116,UK,363
832117,DE,40
832118,UK,793
832119,UK,483
832120,DE,924
832121,FR,176
832122,UK,382
832123,DE,892
832124,DE,162
832125,DE,673
832126,FR,359
832127,UK,940
832128,DE,17
832129,DE,694
832130,FR,876
832131,UK,962
832132,FR,255
832133,DE,948
832134,DE,785
832135,DE,997
832136,DE,725
832137,UK,478
832138,FR,888
832139,FR,176
832140,FR,854
832141,FR,90
832142,UK,140
832143,UK,824
832144,DE,652
832145,UK,865
832146,UK,301
832147,UK,358
832148,DE,528
832149,UK,466
832150,UK,248
832151,UK,239
832152,UK,725
832153,FR,512
832154,UK,373
832155,UK,192
832156,FR,948
832157,UK,203
832158,UK,624
832159,DE,512
832160,FR,474
832161,UK,678
832162,DE,971
832163,UK,910
832164,FR,824
832165,DE,672
832166,DE,605
832167,UK,712
832168,DE,123
832169,FR,24
832170,UK,146
832171,FR,2
832172,FR,633
832173,DE,205
832174,UK,711
832175,FR,573
832176,UK,366
832177,FR,748
832178,UK,547
832179,UK,853
832180,FR,917
832181,FR,296
832182,FR,144
832183,FR,852
832184,FR,577
832185,DE,690
832186,UK,382
832187,UK,13
832188,UK,9
832189,FR,483
832190,DE,181
832191,DE,447
832192,UK,401
832193,UK,715
832194,DE,28
832195,UK,971
832196,DE,591
832197,UK,766
832198,FR,733
832199,DE,930
832200,FR,495
832201,DE,946
832202,UK,366
832203,UK,248
832204,FR,845
832205,FR,781
832206,DE,447
832207,UK,177
832208,DE,98
832209,FR,469
832210,UK,617
832211,DE,630
832212,DE,602
832213,UK,192
832214,UK,823
832215,FR,262
832216,FR,732
832217,UK,318
832218,DE,350
832219,UK,204
832220,UK,575
832221,UK,456
832222,UK,424
832223,UK,483
832224,FR,587
832225,UK,640
832226,DE,637
832227,UK,942
832228,DE,256
832229,FR,642
832230,UK,523
832231,UK,191
832232,FR,19
832233,UK,36
832234,FR,876
832235,FR,625
832236,DE,407
832237,FR,435
832238,UK,522
832239,UK,746
832240,UK,926
832241,UK,752
832242,DE,128
832243,FR,444
832244,DE,629
832245,FR,22
832246,DE,458
832247,DE,818
832248,UK,938
832249,DE,273
832250,FR,400
832251,UK,952
832252,DE,499
832253,FR,440
832254,UK,373
832255,DE,326
832256,UK,164
832257,DE,120
832258,FR,431
832259,UK,471
832260,DE,882
832261,DE,681
832262,DE,484
832263,UK,940
832264,FR,123
832265,DE,729
832266,UK,341
832267,DE,637
832268,UK,789
832269,FR,349
832270,UK,298
832271,UK,894
832272,UK,95
832273,DE,784
832274,UK,330
832275,DE,59
832276,UK,635
832277,UK,87
832278,DE,561
832279,UK,253
832280,UK,503
832281,UK,67
832282,UK,13
832283,UK,87
832284,UK,695
832285,DE,522
832286,UK,532
832287,UK,747
832288,FR,400
832289,FR,97
832290,UK,939
832291,FR,747
832292,DE,393
832293,DE,187
832294,UK,368
832295,FR,953
832296,FR,967
832297,UK,861
832298,UK,319
832299,DE,733
832300,UK,489
832301,UK,852
832302,DE,245
832303,DE,792
832304,DE,256
832305,DE,776
832306,DE,477
832307,UK,648
832308,DE,257
832309,DE,858
832310,DE,837
832311,DE,119
832312,DE,430
832313,UK,852
832314,DE,843
832315,FR,506
832316,DE,522
832317,UK,18
832318,DE,860
832319,FR,662
832320,FR,213
832321,FR,527
832322,UK,184
832323,DE,691
832324,FR,929
832325,DE,595
832326,UK,738
832327,UK,731
832328,DE,782
832329,DE,481
832330,UK,799
832331,UK,653
832332,UK,939
832333,DE,128
832334,UK,371
832335,UK,647
832336,UK,118
832337,UK,665
832338,UK,957
832339,FR,862
832340,FR,126
832341,DE,287
832342,UK,863
832343,UK,646
832344,UK,14
832345,UK,486
832346,DE,469
832347,FR,626
832348,DE,425
832349,DE,655
832350,UK,117
832351,FR,962
832352,FR,852
832353,UK,355
832354,DE,696
832355,FR,684
832356,FR,700
832357,UK,813
832358,UK,298
832359,FR,909
832360,FR,551
832361,FR,569
832362,UK,212
832363,UK,401
832364,DE,393
832365,UK,85
832366,UK,578
832367,FR,767
832368,UK,722
832369,FR,854
832370,UK,339
832371,DE,744
832372,DE,35
832373,FR,205
832374,UK,880
832375,UK,322
832376,DE,89
832377,FR,935
832378,UK,918
832379,DE,438
832380,UK,966
832381,DE,790
832382,UK,234
832383,UK,928
832384,DE,582
832385,FR,381
832386,DE,172
832387,UK,253
832388,FR,192
832389,UK,65
832390,FR,476
832391,UK,198
832392,FR,756
832393,UK,18
832394,DE,564
832395,DE,226
832396,FR,621
832397,UK,789
832398,FR,799
832399,UK,361
832400,FR,982
832401,DE,91
832402,DE,427
832403,DE,68
832404,FR,285
832405,UK,533
832406,UK,337
832407,UK,39
832408,UK,327
832409,UK,912
832410,UK,168
832411,FR,311
832412,FR,27
832413,UK,79
832414,DE,984
832415,FR,601
832416,FR,179
832417,FR,284
832418,UK,477
832419,DE,676
832420,DE,158
832421,DE,222
832422,FR,368
832423,DE,251
832424,FR,640
832425,UK,516
832426,FR,286
832427,FR,549
832428,FR,55
832429,DE,245
832430,UK,571
832431,FR,479
832432,UK,498
832433,UK,301
832434,UK,264
832435,FR,446
832436,UK,416
832437,DE,736
832438,DE,845
832439,UK,966
832440,UK,802
832441,UK,62
832442,UK,957
832443,FR,925
832444,FR,712
832445,UK,783
832446,DE,200
832447,UK,675
832448,FR,421
832449,UK,998
832450,FR,268
832451,DE,490
832452,DE,423
832453,UK,554
832454,UK,907
832455,UK,46
832456,UK,874
832457,DE,508
832458,UK,871
832459,DE,174
832460,UK,950
832461,DE,569
832462,UK,634
832463,DE,998
832464,UK,318
832465,FR,586
832466,DE,299
832467,DE,272
832468,FR,180
832469,UK,289
832470,DE,159
832471,DE,16
832472,DE,134
832473,DE,979
832474,UK,19
832475,UK,751
832476,UK,277
832477,FR,919
832478,FR,261
832479,FR,191
832480,DE,988
832481,FR,224
832482,UK,457
832483,DE,157
832484,FR,658
832485,FR,375
832486,FR,28
832487,UK,738
832488,DE,122
832489,DE,715
832490,UK,644
832491,UK,671
832492,UK,196
832493,UK,540
832494,UK,766
832495,FR,867
832496,UK,290
832497,UK,162
832498,DE,111
832499,DE,35
832500,UK,33
832501,UK,318
832502,DE,219
832503,FR,704
832504,DE,559
832505,UK,903
832506,UK,333
832507,DE,901
832508,UK,546
832509,UK,273
832510,FR,482
832511,DE,784
832512,FR,670
832513,UK,621
832514,UK,5
832515,UK,772
832516,DE,593
832517,FR,26
832518,UK,336
832519,FR,127
832520,UK,620
832521,FR,937
832522,FR,357
832523,UK,475
832524,FR,338
832525,FR,400
832526,UK,742
832527,UK,396
832528,DE,114
832529,UK,835
832530,UK,656
832531,DE,305
832532,DE,520
832533,FR,18
832534,DE,886
832535,UK,255
832536,FR,480
832537,UK,46
832538,UK,469
832539,FR,357
832540,DE,969
832541,FR,925
832542,DE,337
832543,FR,400
832544,FR,801
832545,FR,600
832546,FR,805
832547,FR,833
832548,FR,142
832549,UK,385
832550,UK,570
832551,FR,518
832552,UK,341
832553,UK,89
832554,UK,293
832555,DE,296
832556,DE,819
832557,FR,686
832558,DE,268
832559,FR,565
832560,UK,746
832561,UK,205
832562,FR,539
832563,DE,63
832564,DE,67
832565,FR,361
832566,DE,367
832567,DE,775
832568,DE,942
832569,UK,903
832570,FR,675
832571,FR,726
832572,UK,388
832573,UK,815
832574,FR,532
832575,FR,91
832576,DE,321
832577,DE,135
832578,FR,345
832579,UK,557
832580,UK,692
832581,UK,930
832582,UK,16
832583,UK,88
832584,UK,704
832585,FR,694
832586,UK,944
832587,UK,738
832588,UK,998
832589,UK,316
832590,UK,337
832591,UK,984
832592,UK,95
832593,UK,473
832594,UK,229
832595,UK,116
832596,FR,430
832597,DE,838
832598,DE,769
832599,FR,648
832600,UK,599
832601,UK,602
832602,DE,168
832603,DE,7
832604,UK,22
832605,UK,241
832606,UK,681
832607,DE,306
832608,DE,796
832609,UK,318
832610,FR,726
832611,UK,301
832612,FR,523
832613,FR,208
832614,UK,99
832615,DE,571
832616,FR,990
832617,UK,932
832618,UK,377
832619,FR,600
832620,FR,174
832621,DE,880
832622,UK,597
832623,FR,227
832624,UK,716
832625,UK,240
832626,UK,521
832627,UK,470
832628,UK,262
832629,FR,865
832630,FR,362
832631,UK,417
832632,DE,735
832633,FR,572
832634,UK,786
832635,FR,997
832636,FR,83
832637,DE,577
832638,DE,949
832639,UK,461
832640,DE,713
832641,DE,252
832642,FR,402
832643,FR,355
832644,DE,861
832645,UK,813
832646,DE,431
832647,DE,365
832648,UK,962
832649,DE,211
832650,UK,512
832651,FR,921
832652,DE,717
832653,DE,160
832654,DE,257
832655,DE,40
832656,UK,98
832657,UK,936
832658,UK,954
832659,FR,131
832660,UK,337
832661,DE,421
832662,DE,711
832663,DE,229
832664,FR,391
832665,FR,111
832666,DE,588
832667,UK,179
832668,UK,786
832669,FR,117
832670,UK,27
832671,FR,975
832672,DE,40
832673,UK,355
832674,UK,128
832675,UK,206
832676,DE,476
832677,DE,291
832678,UK,177
832679,DE,319
832680,FR,91
832681,UK,414
832682,DE,832
832683,FR,668
832684,UK,325
832685,UK,980
832686,FR,242
832687,DE,160
832688,DE,136
832689,FR,573
832690,UK,883
832691,DE,131
832692,UK,793
832693,UK,951
832694,FR,753
832695,DE,174
832696,FR,664
832697,DE,438
832698,UK,383
832699,FR,102
832700,DE,493
832701,UK,364
832702,DE,356
832703,DE,386
832704,FR,802
832705,DE,251
832706,UK,983
832707,UK,989
832708,UK,6
832709,DE,526
832710,FR,668
832711,DE,302
832712,UK,108
832713,UK,323
832714,UK,655
832715,UK,199
832716,FR,108
832717,DE,936
832718,FR,781
832719,DE,114
832720,FR,333
832721,FR,432
832722,DE,545
832723,DE,554
832724,DE,767
832725,FR,219
832726,FR,98
832727,FR,679
832728,DE,607
832729,UK,258
832730,UK,591
832731,UK,690
832732,UK,13
832733,UK,960
832734,UK,652
832735,DE,119
832736,DE,943
832737,UK,219
832738,UK,434
832739,FR,417
832740,DE,302
832741,UK,832
832742,DE,564
832743,UK,753
832744,FR,132
832745,UK,370
832746,FR,648
832747,UK,154
832748,FR,920
832749,UK,512
832750,DE,790
832751,FR,84
832752,FR,428
832753,FR,951
832754,DE,876
832755,UK,215
832756,UK,42
832757,UK,188
832758,DE,764
832759,DE,1
832760,FR,471
832761,FR,77
832762,UK,332
832763,FR,561
832764,FR,557
832765,UK,751
832766,DE,164
832767,FR,884
832768,DE,15
832769,UK,222
832770,UK,530
832771,UK,900
832772,FR,15
832773,FR,640
832774,FR,249
832775,DE,135
832776,UK,292
832777,UK,703
832778,FR,321
832779,FR,401
832780,UK,242
832781,UK,363
832782,UK,757
832783,FR,48
832784,DE,834
832785,UK,566
832786,DE,55
832787,UK,475
832788,FR,514
832789,FR,147
832790,FR,308
832791,FR,573
832792,DE,510
832793,UK,432
832794,UK,513
832795,FR,21
832796,UK,335
832797,UK,483
832798,FR,109
832799,UK,830
832800,FR,318
832801,UK,812
832802,DE,603
832803,DE,241
832804,UK,363
832805,DE,750
832806,DE,636
832807,DE,255
832808,DE,549
832809,DE,246
832810,DE,552
832811,UK,728
832812,DE,86
832813,UK,156
832814,DE,469
832815,UK,539
832816,FR,565
832817,FR,845
832818,UK,637
832819,UK,614
832820,FR,662
832821,DE,737
832822,UK,311
832823,UK,272
832824,DE,485
832825,FR,272
832826,FR,887
832827,UK,199
832828,DE,675
832829,DE,182
832830,FR,253
832831,DE,490
832832,FR,872
832833,FR,512
832834,UK,369
832835,UK,100
832836,UK,986
832837,UK,651
832838,UK,656
832839,UK,562
832840,UK,360
832841,UK,151
832842,DE,753
832843,UK,677
832844,UK,249
832845,FR,572
832846,DE,64
832847,UK,372
832848,UK,425
832849,DE,121
832850,UK,739
832851,FR,752
832852,UK,353
832853,DE,267
832854,FR,135
832855,FR,494
832856,FR,947
832857,UK,632
832858,UK,456
832859,FR,468
832860,UK,552
832861,FR,153
832862,UK,298
832863,DE,665
832864,FR,89
832865,UK,190
832866,FR,742
832867,UK,735
832868,FR,372
832869,DE,992
832870,UK,174
832871,DE,213
832872,UK,487
832873,UK,337
832874,UK,455
832875,UK,658
832876,FR,762
832877,UK,388
832878,FR,827
832879,UK,890
832880,UK,63
832881,FR,112
832882,FR,396
832883,UK,742
832884,FR,824
832885,UK,864
832886,FR,556
832887,UK,895
832888,FR,358
832889,UK,559
832890,UK,92
832891,UK,807
832892,DE,597
832893,DE,107
832894,DE,143
832895,UK,975
832896,UK,913
832897,UK,683
832898,FR,790
832899,FR,972
832900,UK,778
832901,FR,901
832902,FR,240
832903,DE,701
832904,DE,553
832905,DE,560
832906,UK,854
832907,DE,46
832908,DE,20
832909,UK,576
832910,FR,404
832911,FR,98
832912,FR,111
832913,DE,701
832914,FR,573
832915,FR,245
832916,FR,891
832917,UK,806
832918,DE,715
832919,UK,976
832920,DE,935
832921,FR,863
832922,DE,891
832923,UK,621
832924,UK,148
832925,FR,905
832926,FR,600
832927,FR,331
832928,DE,855
832929,UK,309
832930,FR,922
832931,UK,484
832932,UK,750
832933,UK,744
832934,UK,290
832935,FR,963
832936,DE,446
832937,UK,476
832938,UK,346
832939,FR,427
832940,DE,468
832941,FR,148
832942,DE,258
832943,UK,736
832944,DE,556
832945,FR,633
832946,DE,212
832947,FR,162
832948,UK,551
832949,FR,697
832950,UK,195
832951,FR,274
832952,UK,461
832953,DE,512
832954,DE,157
832955,UK,912
832956,DE,620
832957,UK,350
832958,FR,166
832959,UK,713
832960,DE,483
832961,DE,375
832962,UK,784
832963,UK,586
832964,FR,279
832965,DE,204
832966,DE,624
832967,DE,43
832968,UK,332
832969,UK,786
832970,DE,532
832971,FR,521
832972,UK,571
832973,FR,0
832974,UK,645
832975,DE,120
832976,UK,510
832977,DE,1
832978,DE,686
832979,FR,559
832980,DE,328
832981,FR,925
832982,DE,656
832983,FR,970
832984,FR,474
832985,DE,984
832986,UK,33
832987,DE,817
832988,UK,112
832989,UK,108
832990,UK,608
832991,DE,280
832992,UK,544
832993,DE,142
832994,UK,281
832995,UK,704
832996,UK,934
832997,DE,166
832998,UK,633
832999,FR,567
833000,DE,101
833001,UK,535
833002,DE,408
833003,DE,540
833004,FR,445
833005,UK,586
833006,UK,884
833007,DE,417
833008,FR,193
833009,FR,928
833010,UK,966
833011,UK,334
833012,FR,129
833013,FR,550
833014,DE,67
833015,FR,614
833016,DE,664
833017,DE,495
833018,DE,341
833019,FR,346
833020,FR,844
833021,FR,69
833022,UK,987
833023,DE,521
833024,DE,260
833025,UK,629
833026,FR,96
833027,UK,605
833028,DE,425
833029,FR,975
833030,UK,31
833031,FR,400
833032,UK,962
833033,UK,715
833034,DE,187
833035,UK,917
833036,FR,143
833037,FR,40
833038,FR,638
833039,UK,142
833040,DE,712
833041,FR,915
833042,FR,289
833043,DE,864
833044,UK,978
833045,DE,459
833046,UK,942
833047,DE,775
833048,FR,365
833049,UK,866
833050,UK,122
833051,UK,86
833052,DE,948
833053,FR,122
833054,UK,855
833055,UK,181
833056,FR,313
833057,DE,522
833058,DE,957
833059,UK,515
833060,UK,940
833061,UK,565
833062,UK,993
833063,DE,760
833064,FR,866
833065,DE,652
833066,DE,51
833067,UK,318
833068,UK,457
833069,FR,465
833070,FR,644
833071,DE,406
833072,DE,432
833073,UK,38
833074,UK,553
833075,FR,690
833076,FR,325
833077,DE,112
833078,DE,48
833079,FR,801
833080,UK,196
833081,DE,154
833082,UK,700
833083,UK,536
833084,DE,57
833085,UK,69
833086,DE,399
833087,FR,319
833088,DE,239
833089,UK,887
833090,UK,257
833091,UK,781
833092,FR,728
833093,FR,18
833094,DE,424
833095,DE,3
833096,UK,242
833097,UK,628
833098,UK,581
833099,UK,502
833100,UK,501
833101,UK,569
833102,UK,599
833103,FR,100
833104,UK,694
833105,UK,935
833106,FR,640
833107,UK,364
833108,UK,78
833109,FR,867
833110,UK,214
833111,DE,103
833112,DE,229
833113,UK,914
833114,FR,644
833115,FR,808
833116,FR,752
833117,UK,389
833118,UK,695
833119,DE,328
833120,UK,699
833121,FR,201
833122,UK,369
833123,FR,154
833124,DE,114
833125,UK,123
833126,UK,437
833127,FR,526
833128,DE,527
833129,DE,167
833130,UK,896
833131,FR,285
833132,FR,490
833133,UK,376
833134,DE,722
833135,UK,715
833136,FR,81
833137,UK,744
833138,UK,654
833139,DE,426
833140,FR,88
833141,DE,146
833142,UK,274
833143,DE,293
833144,FR,277
833145,UK,343
833146,FR,625
833147,FR,900
833148,UK,505
833149,DE,774
833150,FR,722
833151,DE,575
833152,DE,618
833153,UK,773
833154,UK,487
833155,UK,798
833156,FR,942
833157,DE,335
833158,FR,314
833159,UK,335
833160,DE,986
833161,DE,223
833162,UK,299
833163,DE,991
833164,DE,489
833165,UK,211
833166,DE,55
833167,UK,906
833168,DE,798
833169,FR,167
833170,UK,641
833171,DE,3
833172,UK,663
833173,UK,825
833174,UK,760
833175,DE,707
833176,DE,398
833177,DE,948
833178,DE,724
833179,UK,383
833180,FR,163
833181,FR,317
833182,UK,589
833183,FR,284
833184,DE,1
833185,DE,214
833186,UK,473
833187,UK,867
833188,FR,353
833189,FR,617
833190,FR,109
833191,DE,278
833192,DE,750
833193,DE,660
833194,UK,481
833195,UK,920
833196,FR,803
833197,DE,480
833198,UK,984
833199,UK,267
833200,FR,758
833201,UK,253
833202,FR,871
833203,FR,706
833204,DE,382
833205,FR,319
833206,UK,736
833207,UK,585
833208,UK,688
833209,DE,371
833210,FR,782
833211,DE,325
833212,UK,874
833213,UK,240
833214,FR,682
833215,DE,0
833216,DE,748
833217,FR,641
833218,FR,361
833219,DE,733
833220,DE,119
